Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC,Recip_Administered,Census2019_18PlusPop,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K
2021-03-08,MT,MTA,Montana,1068778,Report,411145,341554,38469,31957,NA,NA,NA,NA,219236,20.5,11.5,218957,26.1,341176,40607,48935,NA,NA,NA,NA,NA,122620,122524,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343151,840190,218026,20400,122260,11439
2021-03-08,NC,NCA,North Carolina,10488084,Report,3624905,2881950,34562,27478,NA,NA,NA,NA,1838635,17.5,9.6,1837346,22.4,2880052,35177,44274,NA,NA,NA,NA,NA,1004754,1004140,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2848269,8187369,1859566,17730,1017752,9704
2021-03-08,ND,NDA,North Dakota,762062,Report,299900,275989,39354,36216,NA,NA,NA,NA,172717,22.7,12,172507,29.6,275707,47381,51539,NA,NA,NA,NA,NA,91420,91364,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266377,581891,178686,23448,94774,12437
2021-03-08,NE,NEA,Nebraska,1934408,Report,712720,573413,36844,29643,NA,NA,NA,NA,371498,19.2,10.1,371167,25.5,572935,39287,48872,NA,NA,NA,NA,NA,196182,196031,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571339,1458334,371505,19205,198256,10249
2021-03-08,NH,NHA,New Hampshire,1359711,Report,496675,385485,36528,28351,NA,NA,NA,NA,282343,20.8,8.6,281858,25.5,384827,34843,44970,NA,NA,NA,NA,NA,117490,117341,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400232,1104458,272379,20032,112812,8297
2021-03-08,NJ,NJA,New Jersey,8882190,Report,3070400,2571874,34568,28955,NA,NA,NA,NA,1775631,20,10,1773471,25.5,2568975,36998,44219,NA,NA,NA,NA,NA,891534,890794,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680665,6943612,1709368,19245,854102,9616
2021-03-08,NM,NMA,New Mexico,2096829,Report,901345,833881,42986,39769,NA,NA,NA,NA,541044,25.8,14.4,538607,33.2,831168,51275,55605,NA,NA,NA,NA,NA,301662,300919,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851214,1620991,528613,25210,296757,14153
2021-03-08,NV,NVA,Nevada,3080156,Report,1033680,855890,33559,27787,NA,NA,NA,NA,539447,17.5,9.5,539272,22.6,855644,35838,43295,NA,NA,NA,NA,NA,293644,293577,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846876,2387517,545228,17701,296776,9635
2021-03-08,NY,NYA,New York,19453561,Report,7010045,5416301,36035,27842,NA,NA,NA,NA,3569927,18.4,8.9,3567373,23.1,5413369,35094,45445,NA,NA,NA,NA,NA,1736949,1736535,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5388028,15425262,3579978,18403,1749225,8992
2021-03-08,OH,OHA,Ohio,11689100,Report,4057505,3203772,34712,27408,NA,NA,NA,NA,2042646,17.5,9.7,2041708,22.4,3202386,35148,44534,NA,NA,NA,NA,NA,1133023,1132578,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3188254,9111081,2053511,17568,1137743,9733
2021-03-08,OK,OKA,Oklahoma,3956971,Report,1741270,1300639,44005,32870,NA,NA,NA,NA,818496,20.7,11.7,817595,27.2,1299550,43250,57951,NA,NA,NA,NA,NA,464489,464352,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291044,3004733,825589,20864,466929,11800
2021-03-08,OR,ORA,Oregon,4217737,Report,1420125,1199682,33670,28444,NA,NA,NA,NA,760168,18,10.2,759275,22.7,1198180,35754,42377,NA,NA,NA,NA,NA,429726,429136,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196241,3351175,761266,18049,432675,10258
2021-03-08,PA,PAA,Pennsylvania,12801989,Report,4641045,3335592,36253,26055,NA,NA,NA,NA,2289199,17.9,8.1,2287354,22.5,3333171,32783,45646,NA,NA,NA,NA,NA,1042073,1041496,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3342502,10167376,2286362,17859,1038496,8112
2021-03-08,PR,PRA,Puerto Rico,3193694,Report,1250670,633344,39161,19831,NA,NA,NA,NA,402670,12.6,7.3,402518,15.4,633160,24158,47718,NA,NA,NA,NA,NA,231556,231524,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635936,2620963,400158,12530,231478,7248
2021-03-08,RI,RIA,Rhode Island,1059361,Report,387365,326730,36566,30842,NA,NA,NA,NA,234708,22.2,8.8,234611,27.4,326592,38204,45313,NA,NA,NA,NA,NA,93084,93041,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328060,854866,233198,22013,93369,8814
2021-03-08,RP,RPA,Republic of Palau,17907,Report,14600,8185,81532,45708,NA,NA,NA,NA,5147,28.7,17.5,5147,36.9,8185,58602,104532,NA,NA,NA,NA,NA,3129,3129,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8277,13967,5085,28397,3099,17306
2021-03-08,SC,SCA,South Carolina,5148714,Report,1642615,1380510,31903,26813,NA,NA,NA,NA,873292,17,9.7,872547,21.6,1379452,34166,40684,NA,NA,NA,NA,NA,498619,498319,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398840,4037531,863253,16766,490125,9519
2021-03-08,SD,SDA,South Dakota,884659,Report,399640,326272,45174,36881,NA,NA,NA,NA,213168,24.1,12.8,212861,31.9,325845,48811,59866,NA,NA,NA,NA,NA,113167,113054,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326641,667558,212588,24031,113433,12822
2021-03-08,TN,TNA,Tennessee,6829174,Report,2319910,1659254,33971,24297,NA,NA,NA,NA,1058354,15.5,8.4,1058112,19.9,1658966,31189,43615,NA,NA,NA,NA,NA,572255,572196,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639160,5319123,1070341,15673,580513,8500
2021-03-08,TX,TXA,Texas,28995881,Report,9250505,7071506,31903,24388,NA,NA,NA,NA,4406573,15.2,8.2,4389612,20.3,7045205,32623,42834,NA,NA,NA,NA,NA,2386612,2377426,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6800558,21596071,4579270,15793,2482929,8563
2021-03-08,UT,UTA,Utah,3205958,Report,993140,833714,30978,26005,NA,NA,NA,NA,483105,15.1,6.6,482450,21.2,832801,36610,43659,NA,NA,NA,NA,NA,212850,212709,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832165,2274774,484465,15111,211991,6612
2021-03-08,VA,VAA,Virginia,8535519,Report,2881325,2486429,33757,29130,NA,NA,NA,NA,1591745,18.6,10.3,1590396,23.8,2484629,37225,43168,NA,NA,NA,NA,NA,880263,879875,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2506572,6674671,1576068,18465,875176,10253
2021-03-08,VA2,VA2,Veterans Health,0,Report,3195405,2708426,0,0,NA,NA,NA,NA,1733048,0,0,1733033,0,2708405,0,0,NA,NA,NA,NA,NA,973955,973949,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2708426,0,1733048,0,973955,0
2021-03-08,VI,VIA,Virgin Islands,104680,Report,41590,23053,39731,22022,NA,NA,NA,NA,15049,14.4,7.2,15012,18.4,23015,28187,50937,NA,NA,NA,NA,NA,7544,7541,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22612,81650,15393,14705,7642,7300
2021-03-08,VT,VTA,Vermont,623989,Report,261100,198741,41844,31850,NA,NA,NA,NA,126974,20.3,10.8,126879,24.9,198608,38944,51198,NA,NA,NA,NA,NA,67478,67433,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194787,509984,129625,20774,68821,11029
2021-03-08,WA,WAA,Washington,7614893,Report,2657880,2213284,34904,29065,NA,NA,NA,NA,1411252,18.5,10.3,1410307,23.7,2211979,37165,44657,NA,NA,NA,NA,NA,787532,787175,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2220748,5951832,1406541,18471,784829,10307
2021-03-08,WI,WIA,Wisconsin,5822434,Report,1924865,1804918,33059,30999,NA,NA,NA,NA,1150440,19.8,11,1149849,25.2,1804111,39600,42251,NA,NA,NA,NA,NA,639217,639002,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1807951,4555837,1149537,19743,637254,10945
2021-03-08,WV,WVA,West Virginia,1792147,Report,723565,602407,40374,33614,NA,NA,NA,NA,363952,20.3,12.8,363600,25.4,601866,42013,50508,NA,NA,NA,NA,NA,229736,229578,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594070,1432580,368462,20560,233827,13047
2021-03-08,WY,WYA,Wyoming,578759,Report,236065,185580,40788,32065,NA,NA,NA,NA,114824,19.8,11.7,114753,25.8,185490,41681,53045,NA,NA,NA,NA,NA,67854,67836,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183473,445025,116020,20046,68804,11888
2021-03-08,US,USA,United States,331996199,Report,116378615,92089852,NA,NA,44936695,46824290,46824290,120277,60005231,18.1,9.4,59945907,23.5,92007965,36053,45603,NA,NA,NA,NA,NA,31285186,31263118,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92089852,255200373,60005231,NA,31285186,NA
2021-03-08,LTC,LTC,Long Term Care,NA,NA,NA,7405816,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-07,AK,AKA,Alaska,731545,Report,426715,295046,58331,40332,NA,NA,NA,NA,180948,24.7,15.6,179957,32.6,293470,53207,77365,NA,NA,NA,NA,NA,113787,113205,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295459,551562,180563,24682,113792,15555
2021-03-07,AL,ALA,Alabama,4903185,Report,1628350,1110132,33210,22641,NA,NA,NA,NA,727681,14.8,8.3,727410,19.1,1109830,29092,42684,NA,NA,NA,NA,NA,406723,406686,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136898,3814879,709736,14475,398035,8118
2021-03-07,AR,ARA,Arkansas,3017804,Report,1088150,765260,36058,25358,NA,NA,NA,NA,489149,16.2,9.1,488930,21.1,765017,33008,46951,NA,NA,NA,NA,NA,274376,274334,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767708,2317649,487494,16154,273608,9066
2021-03-07,AS,ASA,American Samoa,55689,Report,43210,21625,77592,38832,NA,NA,NA,NA,13469,24.2,14.8,13259,30.5,21328,49101,99477,NA,NA,NA,NA,NA,8252,8165,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21752,43437,13386,24037,8208,14739
2021-03-07,AZ,AZA,Arizona,7278717,Report,2623735,2162602,36047,29711,NA,NA,NA,NA,1388900,19.1,9.8,1386667,24.6,2159301,38296,46533,NA,NA,NA,NA,NA,715023,714454,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115430,5638481,1421436,19529,729803,10027
2021-03-07,BP2,BP2,Bureau of Prisons,0,Report,65335,72174,0,0,NA,NA,NA,NA,44090,0,0,44088,0,72171,0,0,NA,NA,NA,NA,NA,27841,27840,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72174,0,44090,0,27841,0
2021-03-07,CA,CAA,California,39512223,Report,13885120,10634752,35141,26915,NA,NA,NA,NA,7205989,18.2,8.5,7200964,23.5,10628468,34714,45350,NA,NA,NA,NA,NA,3347266,3346080,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10617477,30617582,7218393,18269,3352223,8484
2021-03-07,CO,COA,Colorado,5758736,Report,2019460,1626499,35068,28244,NA,NA,NA,NA,1046640,18.2,9.9,1046160,23.3,1625877,36137,44885,NA,NA,NA,NA,NA,567922,567775,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1626194,4499217,1047214,18185,567689,9858
2021-03-07,CT,CTA,Connecticut,3565287,Report,1434565,1195617,40237,33535,NA,NA,NA,NA,856048,24,9.1,855166,30.1,1194385,42088,50551,NA,NA,NA,NA,NA,325922,325655,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193304,2837847,860174,24126,324448,9100
2021-03-07,DC,DCA,District of Columbia,705749,Report,337095,225875,47764,32005,NA,NA,NA,NA,98505,14,7.1,98483,17.1,225845,39102,58363,NA,NA,NA,NA,NA,50399,50397,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149350,577581,144563,20484,80744,11441
2021-03-07,DD2,DD2,Dept of Defense,0,Report,1711265,1130833,0,0,NA,NA,NA,NA,758512,0,0,758216,0,1130466,0,0,NA,NA,NA,NA,NA,361473,361402,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130833,0,758512,0,361473,0
2021-03-07,DE,DEA,Delaware,973764,Report,361765,275467,37151,28289,NA,NA,NA,NA,169956,17.5,10.1,169895,22.1,275385,35755,46971,NA,NA,NA,NA,NA,97981,97962,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269109,770192,173404,17808,100801,10352
2021-03-07,FL,FLA,Florida,21477737,Report,7771315,5900450,36183,27472,NA,NA,NA,NA,3714407,17.3,9.5,3711091,21.5,5896705,34188,45057,NA,NA,NA,NA,NA,2045028,2044660,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5800819,17247808,3784364,17620,2074589,9659
2021-03-07,FM,FMA,Federated States of Micronesia,103643,Report,41900,17745,40427,17121,NA,NA,NA,NA,11360,11,6.2,11356,14,17741,21945,51829,NA,NA,NA,NA,NA,6425,6425,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17894,80842,11244,10849,6394,6169
2021-03-07,GA,GAA,Georgia,10617423,Report,3437635,2366573,32377,22290,NA,NA,NA,NA,1396280,13.2,8.4,1395795,17.2,2365934,29160,42369,NA,NA,NA,NA,NA,894327,894164,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2336319,8113542,1420643,13380,899669,8474
2021-03-07,GU,GUA,Guam,165768,Report,87860,56484,53002,34074,NA,NA,NA,NA,35130,21.2,12.6,35120,27.2,56467,43672,67951,NA,NA,NA,NA,NA,20851,20845,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56480,129299,35133,21194,20854,12580
2021-03-07,HI,HIA,Hawaii,1415872,Report,598100,436036,42243,30796,NA,NA,NA,NA,272100,19.2,11.8,271920,24.4,435794,39050,53593,NA,NA,NA,NA,NA,166634,166569,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439051,1116004,270037,19072,165707,11704
2021-03-07,IA,IAA,Iowa,3155070,Report,1106755,906470,35079,28731,NA,NA,NA,NA,631178,20,8.7,630718,26,905766,37302,45579,NA,NA,NA,NA,NA,274405,274159,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912882,2428229,627499,19889,271606,8609
2021-03-07,ID,IDA,Idaho,1787065,Report,594115,471043,33245,26358,NA,NA,NA,NA,296541,16.6,9.3,296532,22.1,471037,35182,44375,NA,NA,NA,NA,NA,166775,166772,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476136,1338864,293237,16409,164500,9205
2021-03-07,IH2,IH2,Indian Health Svc,2082813,Report,1123090,655254,53922,31460,NA,NA,NA,NA,434800,20.9,10.3,431914,0,651602,0,0,NA,NA,NA,NA,NA,214322,213590,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655254,0,434800,20876,214322,10290
2021-03-07,IL,ILA,Illinois,12671821,Report,4378835,3473676,34556,27413,NA,NA,NA,NA,2346663,18.5,8.8,2344772,23.8,3471201,35227,44437,NA,NA,NA,NA,NA,1109123,1108577,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3506592,9853946,2327790,18370,1094967,8641
2021-03-07,IN,INA,Indiana,6732219,Report,2206230,1844669,32771,27401,NA,NA,NA,NA,1130035,16.8,10.4,1129790,21.9,1844325,35713,42721,NA,NA,NA,NA,NA,696962,696861,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845876,5164245,1129750,16781,696137,10340
2021-03-07,KS,KSA,Kansas,2913314,Report,1091625,734335,37470,25206,NA,NA,NA,NA,508326,17.4,8.8,507941,23,733781,33157,49326,NA,NA,NA,NA,NA,257534,257344,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771054,2213064,485304,16658,244055,8377
2021-03-07,KY,KYA,Kentucky,4467673,Report,1555915,1254160,34826,28072,NA,NA,NA,NA,847662,19,9.6,847248,24.5,1253677,36183,44906,NA,NA,NA,NA,NA,430613,430522,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283087,3464802,826323,18496,423066,9469
2021-03-07,LA,LAA,Louisiana,4648794,Report,1640860,1180945,35296,25403,NA,NA,NA,NA,741681,16,9,741498,20.8,1180718,33155,46077,NA,NA,NA,NA,NA,419762,419724,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164442,3561164,752140,16179,425793,9159
2021-03-07,MA,MAA,Massachusetts,6892503,Report,2497130,2148356,36230,31169,NA,NA,NA,NA,1463301,21.2,9.6,1462133,26.4,2146792,38753,45077,NA,NA,NA,NA,NA,663148,662764,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132107,5539703,1473003,21371,669683,9716
2021-03-07,MD,MDA,Maryland,6045680,Report,2116560,1645609,35009,27220,NA,NA,NA,NA,1089583,18,10,1089101,23.1,1644968,34918,44928,NA,NA,NA,NA,NA,602926,602746,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696032,4710993,1059459,17524,582970,9643
2021-03-07,ME,MEA,Maine,1344212,Report,503580,399534,37463,29723,NA,NA,NA,NA,268229,20,10.1,268111,24.5,399363,36459,45974,NA,NA,NA,NA,NA,135179,135118,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405995,1095370,264388,19669,132588,9864
2021-03-07,MH,MHA,Marshall Islands,58413,Report,35000,13742,59918,23526,NA,NA,NA,NA,10430,17.9,5.6,10420,22.9,13733,30141,76818,NA,NA,NA,NA,NA,3261,3260,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13749,45562,10423,17844,3261,5583
2021-03-07,MI,MIA,Michigan,9986857,Report,3363430,2716893,33679,27205,NA,NA,NA,NA,1758766,17.6,9.8,1758340,22.4,2716280,34634,42885,NA,NA,NA,NA,NA,980255,980064,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2764919,7842924,1726299,17286,964944,9662
2021-03-07,MN,MNA,Minnesota,5639632,Report,1953700,1681447,34642,29815,NA,NA,NA,NA,1123285,19.9,10,1122703,25.9,1680619,38755,45053,NA,NA,NA,NA,NA,564791,564529,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1694660,4336475,1113723,19748,561546,9957
2021-03-07,MO,MOA,Missouri,6137428,Report,2032445,1600118,33116,26071,NA,NA,NA,NA,1007667,16.4,8.6,1007204,21.1,1599472,33554,42637,NA,NA,NA,NA,NA,525890,525745,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550663,4766843,1035633,16874,547105,8914
2021-03-07,MP,MPA,Northern Mariana Islands,56882,Report,44010,20396,77371,35857,NA,NA,NA,NA,11937,21,14.8,11933,26.9,20391,45959,99193,NA,NA,NA,NA,NA,8446,8445,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20394,44368,11941,20993,8444,14845
2021-03-07,MS,MSA,Mississippi,2976149,Report,1067855,764699,35880,25694,NA,NA,NA,NA,498585,16.8,9,498457,21.9,764526,33568,46886,NA,NA,NA,NA,NA,269236,269193,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769383,2277566,497719,16724,265467,8920
